round,cid,loss,accuracy,f1,adaptive_epochs,selected
1,S10,0.6431251404911499,0.7021276595744681,0.611111111111111,0,True
1,S11,0.4783498994381009,0.8478260869565217,0.8205128205128205,0,True
1,S13,0.4390186572679835,0.9120879120879121,0.8787878787878787,0,True
1,S14,0.3847221187986336,0.9347826086956522,0.918918918918919,0,True
1,S15,0.3359468350252225,0.967391304347826,0.9577464788732395,0,True
1,S16,0.43581585393387395,0.8461538461538461,0.7586206896551724,0,True
1,S17,0.2752492834897877,1.0,1.0,0,True
1,S2,0.8318092811758158,0.6091954022988506,0.5853658536585366,0,True
1,S3,1.0841772710439246,0.3522727272727273,0.4672897196261683,0,True
1,S4,0.22753222728457176,0.9772727272727273,0.96875,0,True
1,S5,0.22140838322896747,0.945054945054945,0.9295774647887325,0,True
1,S6,0.5109609582505064,0.7555555555555555,0.6944444444444445,0,True
1,S7,0.5398445041362996,0.7444444444444445,0.6461538461538462,0,True
1,S8,0.5885643288746307,0.7692307692307693,0.676923076923077,0,True
1,S9,0.7517839724610828,0.45555555555555555,0.4948453608247422,0,True
2,S10,0.38329008299049816,0.9042553191489362,0.8695652173913043,0,True
2,S11,0.3325872247425222,0.9130434782608695,0.8823529411764706,0,True
2,S13,0.34867524349238815,0.9340659340659341,0.90625,0,True
2,S14,0.2527593406357699,0.967391304347826,0.9577464788732395,0,True
2,S15,0.26847419370137837,0.967391304347826,0.9577464788732395,0,True
2,S16,0.2888196406956396,0.945054945054945,0.9206349206349207,0,True
2,S17,0.18730295637106173,1.0,1.0,0,True
2,S2,0.6491161777250363,0.7586206896551724,0.6956521739130435,0,True
2,S3,0.7697573584157208,0.6022727272727273,0.6067415730337079,0,True
2,S4,0.14776557004951696,0.9886363636363636,0.9846153846153847,0,True
2,S5,0.12946826911803835,0.978021978021978,0.9696969696969697,0,True
2,S6,0.302070988302607,0.9,0.8615384615384616,0,True
2,S7,0.38827904672638874,0.8555555555555555,0.7868852459016393,0,True
2,S8,0.48189945891146224,0.8681318681318682,0.7999999999999999,0,True
2,S9,0.5192019637172863,0.8,0.7499999999999999,0,True
3,S10,0.26286332245689314,0.9680851063829787,0.9589041095890412,0,True
3,S11,0.25037949451655345,0.9565217391304348,0.9374999999999999,0,True
3,S13,0.2923927133075486,0.9340659340659341,0.90625,0,True
3,S14,0.1894149705453404,0.9782608695652174,0.9722222222222222,0,True
3,S15,0.2209506513342177,0.967391304347826,0.9577464788732395,0,True
3,S16,0.2125454512320757,0.967032967032967,0.9523809523809523,0,True
3,S17,0.14086382163276143,1.0,1.0,0,True
3,S2,0.5743042469954625,0.8160919540229885,0.7575757575757577,0,True
3,S3,0.6058557475787044,0.7613636363636364,0.7272727272727273,0,True
3,S4,0.11053529355300631,1.0,1.0,0,True
3,S5,0.09011952956638998,0.989010989010989,0.9850746268656716,0,True
3,S6,0.21576411848164795,0.9555555555555556,0.9374999999999999,0,True
3,S7,0.29723202841114826,0.9333333333333333,0.896551724137931,0,True
3,S8,0.41377731476159446,0.9340659340659341,0.8928571428571429,0,True
3,S9,0.3895012182984114,0.9,0.8656716417910447,0,True
4,S10,0.19550561825490909,0.9680851063829787,0.9589041095890412,0,True
4,S11,0.201846696911846,0.967391304347826,0.9523809523809523,0,True
4,S13,0.2535619166490945,0.9340659340659341,0.90625,0,True
4,S14,0.15167829092578627,0.9782608695652174,0.9722222222222222,0,True
4,S15,0.18512292705117953,0.9782608695652174,0.9714285714285714,0,True
4,S16,0.16321595987452125,0.989010989010989,0.9836065573770492,0,True
4,S17,0.11252581323177328,1.0,1.0,0,True
4,S2,0.5288546433372857,0.8160919540229885,0.7419354838709676,0,True
4,S3,0.49779815457274396,0.8295454545454546,0.7887323943661972,0,True
4,S4,0.08869667006748955,1.0,1.0,0,True
4,S5,0.0683102096222612,0.989010989010989,0.9850746268656716,0,True
4,S6,0.17188153582584145,0.9666666666666667,0.9523809523809523,0,True
4,S7,0.2374529826546175,0.9666666666666667,0.9491525423728813,0,True
4,S8,0.3620153022068652,0.9340659340659341,0.8928571428571429,0,True
4,S9,0.3036062538870195,0.9555555555555556,0.9411764705882353,0,True
5,S10,0.15304637645164212,0.9787234042553191,0.972972972972973,0,True
5,S11,0.16866837431958717,0.9782608695652174,0.96875,0,True
5,S13,0.22549827548249754,0.9340659340659341,0.90625,0,True
5,S14,0.12673202489043545,0.9782608695652174,0.9722222222222222,0,True
5,S15,0.15915365521683472,0.9782608695652174,0.9714285714285714,0,True
5,S16,0.13009272900038424,0.989010989010989,0.9836065573770492,0,True
5,S17,0.09336194155793114,1.0,1.0,0,True
5,S2,0.49654665528782344,0.8390804597701149,0.78125,0,True
5,S3,0.4181238762365483,0.8522727272727273,0.8169014084507042,0,True
5,S4,0.07414223090839499,1.0,1.0,0,True
5,S5,0.054503058033398,1.0,1.0,0,True
5,S6,0.14366064348592136,0.9666666666666667,0.9523809523809523,0,True
5,S7,0.19564141073776528,0.9666666666666667,0.9491525423728813,0,True
5,S8,0.32144833453828847,0.9560439560439561,0.9259259259259259,0,True
5,S9,0.24445587367818142,0.9777777777777777,0.9705882352941176,0,True
6,S10,0.12509925934944316,0.9893617021276596,0.9863013698630138,0,True
6,S11,0.14371596641534626,0.9891304347826086,0.9846153846153847,0,True
6,S13,0.20404031344780518,0.9340659340659341,0.90625,0,True
6,S14,0.1090451657399066,0.9891304347826086,0.9863013698630138,0,True
6,S15,0.1393504823122248,0.9782608695652174,0.9714285714285714,0,True
6,S16,0.10712328429592834,0.989010989010989,0.9836065573770492,0,True
6,S17,0.07972349946026268,1.0,1.0,0,True
6,S2,0.47376463772372734,0.8390804597701149,0.78125,0,True
6,S3,0.35873180199582194,0.8636363636363636,0.8285714285714285,0,True
6,S4,0.06380047464437479,1.0,1.0,0,True
6,S5,0.04508201570357199,1.0,1.0,0,True
6,S6,0.12399878528025213,0.9666666666666667,0.9523809523809523,0,True
6,S7,0.16479563588311205,0.9777777777777777,0.9666666666666666,0,True
6,S8,0.28898287971330305,0.967032967032967,0.9454545454545454,0,True
6,S9,0.20203536222144922,0.9777777777777777,0.9705882352941176,0,True
7,S10,0.10508360412895204,0.9893617021276596,0.9863013698630138,0,True
7,S11,0.12470169994799389,0.9891304347826086,0.9846153846153847,0,True
7,S13,0.18698806953930597,0.9340659340659341,0.90625,0,True
7,S14,0.0956748007040252,0.9891304347826086,0.9863013698630138,0,True
7,S15,0.12456396907639719,0.9782608695652174,0.9714285714285714,0,True
7,S16,0.09042555331572275,0.989010989010989,0.9836065573770492,0,True
7,S17,0.0695362015678652,1.0,1.0,0,True
7,S2,0.4559772107277089,0.8505747126436781,0.7936507936507936,0,True
7,S3,0.314825685141358,0.8977272727272727,0.8656716417910447,0,True
7,S4,0.056070929976655665,1.0,1.0,0,True
7,S5,0.0382647372043326,1.0,1.0,0,True
7,S6,0.10960720033875183,0.9666666666666667,0.9523809523809523,0,True
7,S7,0.14143327302407446,0.9777777777777777,0.9666666666666666,0,True
7,S8,0.26255728860209593,0.967032967032967,0.9454545454545454,0,True
7,S9,0.1709399910929296,0.9777777777777777,0.9705882352941176,0,True
8,S10,0.08996105587140887,0.9893617021276596,0.9863013698630138,0,True
8,S11,0.10974810659749995,0.9891304347826086,0.9846153846153847,0,True
8,S13,0.17311971663411022,0.9340659340659341,0.90625,0,True
8,S14,0.08535657267696953,0.9891304347826086,0.9863013698630138,0,True
8,S15,0.112503866098974,0.9782608695652174,0.9714285714285714,0,True
8,S16,0.07801225261997491,0.989010989010989,0.9836065573770492,0,True
8,S17,0.06167145570283617,1.0,1.0,0,True
8,S2,0.4421359823362971,0.8505747126436781,0.7936507936507936,0,True
8,S3,0.281699093436052,0.9204545454545454,0.8923076923076922,0,True
8,S4,0.05005837731840845,1.0,1.0,0,True
8,S5,0.03314157810255749,1.0,1.0,0,True
8,S6,0.09865256743372086,0.9666666666666667,0.9523809523809523,0,True
8,S7,0.12296857422735909,1.0,1.0,0,True
8,S8,0.24083897516162892,0.967032967032967,0.9454545454545454,0,True
8,S9,0.1474368567004582,0.9777777777777777,0.9705882352941176,0,True
9,S10,0.07857772046014702,0.9893617021276596,0.9863013698630138,0,True
9,S11,0.0972861639148521,0.9891304347826086,0.9846153846153847,0,True
9,S13,0.16153552478652405,0.9340659340659341,0.90625,0,True
9,S14,0.07712679352523757,0.9891304347826086,0.9863013698630138,0,True
9,S15,0.10279732086722672,0.9782608695652174,0.9714285714285714,0,True
9,S16,0.0684139396973652,0.989010989010989,0.9836065573770492,0,True
9,S17,0.055420452120861226,1.0,1.0,0,True
9,S2,0.43120347842052825,0.8735632183908046,0.8307692307692308,0,True
9,S3,0.2560764419104832,0.9204545454545454,0.8923076923076922,0,True
9,S4,0.04523461674817258,1.0,1.0,0,True
9,S5,0.02917743882193105,1.0,1.0,0,True
9,S6,0.08972432779015342,0.9777777777777777,0.967741935483871,0,True
9,S7,0.10821445726288297,1.0,1.0,0,True
9,S8,0.22259600076651345,0.967032967032967,0.9454545454545454,0,True
9,S9,0.1291755923755963,0.9777777777777777,0.9705882352941176,0,True
10,S10,0.06951718622870355,0.9893617021276596,0.9863013698630138,0,True
10,S11,0.0870611416358564,0.9891304347826086,0.9846153846153847,0,True
10,S13,0.15137206047480362,0.9340659340659341,0.90625,0,True
10,S14,0.07037951618026846,0.9891304347826086,0.9863013698630138,0,True
10,S15,0.09529370100761526,0.9782608695652174,0.9714285714285714,0,True
10,S16,0.060911967272118145,1.0,1.0,0,True
10,S17,0.050330289995268736,1.0,1.0,0,True
10,S2,0.4222732564221023,0.8735632183908046,0.8307692307692308,0,True
10,S3,0.23539199097610883,0.9204545454545454,0.8923076923076922,0,True
10,S4,0.04130104741926777,1.0,1.0,0,True
10,S5,0.026016610325989998,1.0,1.0,0,True
10,S6,0.08208754175398096,0.9777777777777777,0.967741935483871,0,True
10,S7,0.09629989209816527,1.0,1.0,0,True
10,S8,0.207172398332824,0.967032967032967,0.9454545454545454,0,True
10,S9,0.1146319413634256,0.9888888888888889,0.9855072463768115,0,True
11,S10,0.062186480035533044,0.9893617021276596,0.9863013698630138,0,True
11,S11,0.07863283462540792,0.9891304347826086,0.9846153846153847,0,True
11,S13,0.1427434762840089,0.9340659340659341,0.90625,0,True
11,S14,0.06478100031374151,0.9891304347826086,0.9863013698630138,0,True
11,S15,0.08880957236479606,0.9782608695652174,0.9714285714285714,0,True
11,S16,0.054862782300498084,1.0,1.0,0,True
11,S17,0.04610101468223625,1.0,1.0,0,True
11,S2,0.4148072646524264,0.8735632183908046,0.8307692307692308,0,True
11,S3,0.21825361746140085,0.9431818181818182,0.9206349206349207,0,True
11,S4,0.03803360918367515,1.0,1.0,0,True
11,S5,0.0234443311650916,1.0,1.0,0,True
11,S6,0.07567895471182666,0.9777777777777777,0.967741935483871,0,True
11,S7,0.08652657221761093,1.0,1.0,0,True
11,S8,0.1940489673791728,0.967032967032967,0.9454545454545454,0,True
11,S9,0.1028256813794422,1.0,1.0,0,True
12,S10,0.05617059204777881,0.9893617021276596,0.9863013698630138,0,True
12,S11,0.07149756541986144,0.9891304347826086,0.9846153846153847,0,True
12,S13,0.13518372398598463,0.9340659340659341,0.90625,0,True
12,S14,0.0600542470241652,0.9891304347826086,0.9863013698630138,0,True
12,S15,0.08368787205139766,0.9782608695652174,0.9714285714285714,0,True
12,S16,0.04994710293398294,1.0,1.0,0,True
12,S17,0.0425249402611064,1.0,1.0,0,True
12,S2,0.40707125760326546,0.8850574712643678,0.8484848484848485,0,True
12,S3,0.20375676622062208,0.9431818181818182,0.9206349206349207,0,True
12,S4,0.035278361913490854,1.0,1.0,0,True
12,S5,0.021309978517996767,1.0,1.0,0,True
12,S6,0.07025494251918918,0.9888888888888889,0.9836065573770492,0,True
12,S7,0.07837414519712539,1.0,1.0,0,True
12,S8,0.1827628891258815,0.967032967032967,0.9454545454545454,0,True
12,S9,0.09312121030797138,1.0,1.0,0,True
13,S10,0.05112327065203906,0.9893617021276596,0.9863013698630138,0,True
13,S11,0.06542099595207576,0.9891304347826086,0.9846153846153847,0,True
13,S13,0.1285042415333024,0.9340659340659341,0.90625,0,True
13,S14,0.05600639667949422,0.9891304347826086,0.9863013698630138,0,True
13,S15,0.07935690159389767,0.9782608695652174,0.9714285714285714,0,True
13,S16,0.0458630930106969,1.0,1.0,0,True
13,S17,0.03946831321225023,1.0,1.0,0,True
13,S2,0.4017245269514193,0.8850574712643678,0.8484848484848485,0,True
13,S3,0.1912811467090642,0.9545454545454546,0.9354838709677419,0,True
13,S4,0.03292330896246521,1.0,1.0,0,True
13,S5,0.019519515496152617,1.0,1.0,0,True
13,S6,0.0656197142771625,1.0,1.0,0,True
13,S7,0.07146335591783286,1.0,1.0,0,True
13,S8,0.17295783572790224,0.967032967032967,0.9454545454545454,0,True
13,S9,0.08501792110061059,1.0,1.0,0,True
14,S10,0.046818195637421615,0.9893617021276596,0.9863013698630138,0,True
14,S11,0.06020689513421004,0.9891304347826086,0.9846153846153847,0,True
14,S13,0.12261440192990312,0.945054945054945,0.9206349206349206,0,True
14,S14,0.05252804755343453,0.9891304347826086,0.9863013698630138,0,True
14,S15,0.07537920290367542,0.9782608695652174,0.9714285714285714,0,True
14,S16,0.04239426846492571,1.0,1.0,0,True
14,S17,0.036815622893577774,1.0,1.0,0,True
14,S2,0.3955883456422778,0.8850574712643678,0.8484848484848485,0,True
14,S3,0.18043072008844144,0.9545454545454546,0.9354838709677419,0,True
14,S4,0.030885098670063425,1.0,1.0,0,True
14,S5,0.01799537182529742,1.0,1.0,0,True
14,S6,0.06159300862569403,1.0,1.0,0,True
14,S7,0.06551092236743829,1.0,1.0,0,True
14,S8,0.16446934576133276,0.978021978021978,0.9642857142857143,0,True
14,S9,0.07816366051132993,1.0,1.0,0,True
15,S10,0.04310323536757185,0.9893617021276596,0.9863013698630138,0,True
15,S11,0.05565495449075687,0.9891304347826086,0.9846153846153847,0,True
15,S13,0.11736215143529732,0.9560439560439561,0.9375,0,True
15,S14,0.04947513988878905,0.9891304347826086,0.9863013698630138,0,True
15,S15,0.07147760762047581,0.9891304347826086,0.9859154929577464,0,True
15,S16,0.03923541906279257,1.0,1.0,0,True
15,S17,0.034499221403904046,1.0,1.0,0,True
15,S2,0.3914809002480939,0.8850574712643678,0.8484848484848485,0,True
15,S3,0.17070054321357286,0.9545454545454546,0.9354838709677419,0,True
15,S4,0.02910609189096008,1.0,1.0,0,True
15,S5,0.016684729983472785,1.0,1.0,0,True
15,S6,0.05806400479257524,1.0,1.0,0,True
15,S7,0.06041006113094835,1.0,1.0,0,True
15,S8,0.15697308153454959,0.978021978021978,0.9642857142857143,0,True
15,S9,0.07231160238717863,1.0,1.0,0,True
