round,cid,loss,accuracy,f1,adaptive_epochs,selected
8,S6,0.12047251618637747,0.9888888888888889,0.9841269841269841,0,True
8,S7,0.20137550145079655,0.9666666666666667,0.9491525423728813,0,True
8,S8,0.3143878844907752,0.967032967032967,0.9473684210526316,0,True
8,S9,0.26886697042386076,0.9555555555555556,0.9375,0,True
9,S10,0.08029155025537574,0.9893617021276596,0.9863013698630138,0,True
9,S11,0.1797427859591261,1.0,1.0,0,True
9,S13,0.25096601389082407,0.978021978021978,0.9696969696969697,0,True
9,S14,0.11191718465185789,0.9891304347826086,0.9866666666666666,0,True
9,S15,0.3246839129336858,0.9565217391304348,0.9428571428571428,0,True
9,S16,0.10418279537115754,1.0,1.0,0,True
9,S17,0.122720590033018,1.0,1.0,0,True
9,S2,0.27967062066001985,0.8620689655172413,0.8064516129032258,0,True
9,S3,0.16278047935500933,0.9659090909090909,0.9523809523809523,0,True
9,S4,0.10461842432046912,0.9772727272727273,0.9696969696969697,0,True
9,S5,0.09416726560940161,0.989010989010989,0.9850746268656716,0,True
9,S6,0.11889322285630363,0.9888888888888889,0.9841269841269841,0,True
9,S7,0.18614858053080924,0.9888888888888889,0.9836065573770492,0,True
9,S8,0.29278695297290297,0.967032967032967,0.9473684210526316,0,True
9,S9,0.25201797652989744,0.9666666666666667,0.9538461538461539,0,True
10,S10,0.0720317836086071,0.9893617021276596,0.9863013698630138,0,True
10,S11,0.16366586731051572,1.0,1.0,0,True
10,S13,0.2367461495195782,0.978021978021978,0.9696969696969697,0,True
10,S14,0.10765945448243057,0.9891304347826086,0.9866666666666666,0,True
10,S15,0.2943216185043091,0.967391304347826,0.9577464788732395,0,True
10,S16,0.09907260404390861,1.0,1.0,0,True
10,S17,0.11431007694645558,1.0,1.0,0,True
10,S2,0.2736796684616047,0.8505747126436781,0.7868852459016393,0,True
10,S3,0.1574341359615031,0.9659090909090909,0.9523809523809523,0,True
10,S4,0.09903073081056459,0.9772727272727273,0.9696969696969697,0,True
10,S5,0.08766296392701409,0.989010989010989,0.9850746268656716,0,True
10,S6,0.11826946764869245,0.9777777777777777,0.96875,0,True
10,S7,0.17343642668070722,0.9888888888888889,0.9836065573770492,0,True
10,S8,0.27394395637659585,0.967032967032967,0.9473684210526316,0,True
10,S9,0.23726633885072057,0.9777777777777777,0.9696969696969697,0,True
11,S10,0.06531558367386248,0.9893617021276596,0.9863013698630138,0,True
11,S11,0.15119663024042101,1.0,1.0,0,True
11,S13,0.2241302854896293,0.978021978021978,0.9696969696969697,0,True
11,S14,0.10424484399093575,0.9891304347826086,0.9866666666666666,0,True
11,S15,0.26868307816415354,0.967391304347826,0.9577464788732395,0,True
11,S16,0.09499472953324015,1.0,1.0,0,True
11,S17,0.10739013887325786,1.0,1.0,0,True
11,S2,0.26868122081517165,0.8505747126436781,0.7868852459016393,0,True
11,S3,0.15246938285271952,0.9659090909090909,0.9523809523809523,0,True
11,S4,0.0945391115457652,0.9772727272727273,0.9696969696969697,0,True
11,S5,0.08224712650893556,0.989010989010989,0.9850746268656716,0,True
11,S6,0.11809833240607398,0.9777777777777777,0.96875,0,True
11,S7,0.16285496036057395,0.9888888888888889,0.9836065573770492,0,True
11,S8,0.2571829909196229,0.967032967032967,0.9473684210526316,0,True
11,S9,0.2245116599183009,0.9777777777777777,0.9696969696969697,0,True
12,S10,0.05973419017720049,0.9893617021276596,0.9863013698630138,0,True
12,S11,0.14121980813632587,1.0,1.0,0,True
12,S13,0.21299392695940897,0.978021978021978,0.9696969696969697,0,True
12,S14,0.10144522924618346,0.9891304347826086,0.9866666666666666,0,True
12,S15,0.24711159543066655,0.967391304347826,0.9577464788732395,0,True
12,S16,0.09165758482333468,1.0,1.0,0,True
12,S17,0.10176160691945853,1.0,1.0,0,True
12,S2,0.2636187063190514,0.8505747126436781,0.7868852459016393,0,True
12,S3,0.1479856832703018,0.9659090909090909,0.9523809523809523,0,True
12,S4,0.09083930498286709,0.9772727272727273,0.9696969696969697,0,True
12,S5,0.07779287230862383,0.989010989010989,0.9850746268656716,0,True
12,S6,0.11815201227349045,0.9777777777777777,0.96875,0,True
12,S7,0.15394050424535238,0.9888888888888889,0.9836065573770492,0,True
12,S8,0.2425154809546365,0.967032967032967,0.9473684210526316,0,True
12,S9,0.2135777146917834,0.9777777777777777,0.9696969696969697,0,True
13,S10,0.055048719569623754,0.9893617021276596,0.9863013698630138,0,True
13,S11,0.13259052576498745,0.9891304347826086,0.9850746268656716,0,True
13,S13,0.20326000355591547,0.978021978021978,0.9696969696969697,0,True
13,S14,0.09919431434147005,0.9891304347826086,0.9866666666666666,0,True
13,S15,0.22827310409639748,0.967391304347826,0.9577464788732395,0,True
13,S16,0.08888921202894724,1.0,1.0,0,True
