round,cid,loss,accuracy,f1,adaptive_epochs,selected
1,S10,0.8156305840592604,0.4787234042553192,0.3098591549295775,0,True
1,S11,0.828368852768813,0.532608695652174,0.35820895522388063,0,True
1,S13,0.8442497114791945,0.4725274725274725,0.25,0,True
1,S14,0.7793182269057547,0.532608695652174,0.24561403508771934,0,True
1,S15,0.6756668041082469,0.6195652173913043,0.46153846153846156,0,True
1,S16,0.8619851002375802,0.5054945054945055,0.23728813559322037,0,True
1,S17,0.7365230472669365,0.5531914893617021,0.34375,0,True
1,S2,0.9417042164072831,0.4367816091954023,0.2222222222222222,0,True
1,S3,0.9024975237965985,0.42045454545454547,0.23880597014925373,0,True
1,S4,0.8675325380579649,0.5,0.3888888888888889,0,True
1,S5,0.7918632662899974,0.5714285714285714,0.4507042253521127,0,True
1,S6,0.7371670819969595,0.5444444444444444,0.40579710144927533,0,True
1,S7,1.0943999788123728,0.37777777777777777,0.06666666666666667,0,True
1,S8,0.6918145649945475,0.6483516483516484,0.4482758620689655,0,True
1,S9,0.8925304838817582,0.4444444444444444,0.2647058823529412,0,True
2,S10,0.5739264102725821,0.7021276595744681,0.5172413793103449,0,True
2,S11,0.5925636919884774,0.7065217391304348,0.5846153846153846,0,True
2,S13,0.594353722061362,0.6703296703296703,0.46428571428571425,0,True
2,S14,0.49076966544769735,0.8260869565217391,0.7333333333333334,0,True
2,S15,0.4719574568503309,0.8043478260869565,0.7272727272727272,0,True
2,S16,0.5403492484190192,0.7252747252747253,0.5283018867924527,0,True
2,S17,0.4459756128090373,0.8617021276595744,0.7547169811320755,0,True
2,S2,0.9259186515298794,0.5517241379310345,0.3157894736842105,0,True
2,S3,0.6551938295092121,0.7159090909090909,0.5614035087719299,0,True
2,S4,0.6077381511321708,0.7272727272727273,0.6,0,True
2,S5,0.48548379281355575,0.8021978021978022,0.7567567567567567,0,True
2,S6,0.4499194391393967,0.8555555555555555,0.7868852459016393,0,True
2,S7,0.811934720333511,0.5666666666666667,0.1702127659574468,0,True
2,S8,0.5387751711363511,0.7362637362637363,0.5714285714285714,0,True
2,S9,0.6508991612599643,0.6777777777777778,0.5245901639344261,0,True
3,S10,0.44394819041179895,0.776595744680851,0.6557377049180328,0,True
3,S11,0.4721559862379404,0.75,0.6666666666666666,0,True
3,S13,0.45566282060763613,0.7362637362637363,0.5862068965517241,0,True
3,S14,0.3405323600118618,0.9021739130434783,0.8656716417910447,0,True
3,S15,0.3638179904391596,0.8804347826086957,0.835820895522388,0,True
3,S16,0.37115655653302676,0.8681318681318682,0.8000000000000002,0,True
3,S17,0.30236265200840234,0.925531914893617,0.8679245283018867,0,True
3,S2,0.9486357657756205,0.5632183908045977,0.3666666666666667,0,True
3,S3,0.5349016117741602,0.7840909090909091,0.6779661016949153,0,True
3,S4,0.4739344444066337,0.7840909090909091,0.6545454545454545,0,True
3,S5,0.33732892189818486,0.8461538461538461,0.8055555555555555,0,True
3,S6,0.3210072596267841,0.9333333333333333,0.9032258064516129,0,True
3,S7,0.636563827870626,0.7111111111111111,0.4347826086956521,0,True
3,S8,0.4647746388161701,0.7582417582417582,0.6071428571428571,0,True
3,S9,0.5242303591788071,0.7666666666666667,0.6440677966101696,0,True
4,S10,0.36362743472285614,0.8723404255319149,0.8181818181818181,0,True
4,S11,0.39767898735626084,0.7934782608695652,0.732394366197183,0,True
4,S13,0.37260602360522027,0.8791208791208791,0.819672131147541,0,True
4,S14,0.2537421830622534,0.9239130434782609,0.8985507246376812,0,True
4,S15,0.29742745341273463,0.8913043478260869,0.8529411764705882,0,True
4,S16,0.2713877270741466,0.9560439560439561,0.9354838709677419,0,True
4,S17,0.2197597892500144,0.9574468085106383,0.9285714285714286,0,True
4,S2,0.9800787608648972,0.5632183908045977,0.3448275862068966,0,True
4,S3,0.4784090824213333,0.8181818181818182,0.7419354838709677,0,True
4,S4,0.39124776896320856,0.8409090909090909,0.7407407407407407,0,True
4,S5,0.2502577822679374,0.9340659340659341,0.9142857142857143,0,True
4,S6,0.2516542485262123,0.9333333333333333,0.9032258064516129,0,True
4,S7,0.519374602659856,0.7777777777777778,0.6153846153846153,0,True
4,S8,0.4214887899436674,0.8021978021978022,0.6666666666666666,0,True
4,S9,0.4483129739121316,0.8111111111111111,0.7213114754098361,0,True
5,S10,0.3073760215488161,0.8936170212765957,0.8484848484848485,0,True
5,S11,0.34586779960098185,0.8152173913043478,0.7605633802816901,0,True
5,S13,0.31675373643867005,0.8791208791208791,0.819672131147541,0,True
