round,cid,loss,accuracy,f1,adaptive_epochs,selected
6,S7,0.0063868800910566025,1.0,1.0,0,True
6,S8,0.8807170267442884,0.6813186813186813,0.4528301886792452,0,True
6,S9,0.020908033148487444,1.0,1.0,0,True
7,S10,0.005967742165573031,1.0,1.0,0,True
7,S11,0.06517535661104237,1.0,1.0,0,True
7,S13,0.020254407664282652,0.989010989010989,0.9850746268656716,0,True
7,S14,0.012495202173547012,1.0,1.0,0,True
7,S15,0.00576745797077906,1.0,1.0,0,True
7,S16,0.017247070359491908,1.0,1.0,0,True
7,S17,0.010523717546413135,1.0,1.0,0,True
7,S2,1.1767083158531797,0.6206896551724138,0.44067796610169496,0,True
7,S3,0.4376989569284307,0.8295454545454546,0.7540983606557377,0,True
7,S4,0.023730920732023555,0.9886363636363636,0.9846153846153847,0,True
7,S5,0.06750782225150169,0.978021978021978,0.9696969696969697,0,True
7,S6,0.06114738102713428,0.9666666666666667,0.9538461538461539,0,True
7,S7,0.005878598066202371,1.0,1.0,0,True
7,S8,0.8666024447398817,0.6813186813186813,0.4528301886792452,0,True
7,S9,0.019933711042788342,1.0,1.0,0,True
8,S10,0.005701270333306571,1.0,1.0,0,True
8,S11,0.06253329916481974,1.0,1.0,0,True
8,S13,0.019422068219232015,1.0,1.0,0,True
8,S14,0.012367165128598867,1.0,1.0,0,True
8,S15,0.005593795790429595,1.0,1.0,0,True
8,S16,0.016559791403261737,1.0,1.0,0,True
8,S17,0.010618239640440301,1.0,1.0,0,True
8,S2,1.1701991136043037,0.6206896551724138,0.44067796610169496,0,True
8,S3,0.4376052928231349,0.8295454545454546,0.7540983606557377,0,True
8,S4,0.023195538388290957,0.9886363636363636,0.9846153846153847,0,True
8,S5,0.06913781883801777,0.978021978021978,0.9696969696969697,0,True
8,S6,0.059382202964657814,0.9666666666666667,0.9538461538461539,0,True
8,S7,0.005475205608409124,1.0,1.0,0,True
8,S8,0.8427991888563318,0.6923076923076923,0.4615384615384615,0,True
8,S9,0.019228995745776717,1.0,1.0,0,True
9,S10,0.005528441777021203,1.0,1.0,0,True
9,S11,0.060456750533555904,1.0,1.0,0,True
9,S13,0.01877641564177004,1.0,1.0,0,True
9,S14,0.012357631961502856,1.0,1.0,0,True
9,S15,0.00550031837128558,1.0,1.0,0,True
9,S16,0.01607011051997142,1.0,1.0,0,True
9,S17,0.01084214720741785,1.0,1.0,0,True
9,S2,1.1577742747336197,0.6206896551724138,0.44067796610169496,0,True
9,S3,0.4361992843818383,0.8295454545454546,0.7540983606557377,0,True
9,S4,0.022826910029659333,0.9886363636363636,0.9846153846153847,0,True
9,S5,0.072203767651615,0.967032967032967,0.9538461538461539,0,True
9,S6,0.05740723119181959,0.9666666666666667,0.9538461538461539,0,True
9,S7,0.00517361897478968,1.0,1.0,0,True
9,S8,0.8150109685380714,0.6923076923076923,0.4814814814814815,0,True
9,S9,0.01876301407584407,1.0,1.0,0,True
10,S10,0.005397353911940399,1.0,1.0,0,True
10,S11,0.0587461112116477,1.0,1.0,0,True
10,S13,0.01820281999320823,1.0,1.0,0,True
10,S14,0.0124281064082435,1.0,1.0,0,True
10,S15,0.005444369549258604,1.0,1.0,0,True
10,S16,0.015689920236400128,1.0,1.0,0,True
10,S17,0.01118613819152369,1.0,1.0,0,True
10,S2,1.1421474605745034,0.6206896551724138,0.44067796610169496,0,True
10,S3,0.43444336450450827,0.8409090909090909,0.7741935483870969,0,True
10,S4,0.02251752535918361,0.9886363636363636,0.9846153846153847,0,True
10,S5,0.07623377288758729,0.967032967032967,0.9538461538461539,0,True
10,S6,0.05535550786940083,0.9666666666666667,0.9538461538461539,0,True
10,S7,0.004925427037752081,1.0,1.0,0,True
10,S8,0.7862225055552755,0.7142857142857143,0.5,0,True
10,S9,0.018433171059160446,1.0,1.0,0,True
11,S10,0.005301135690230717,1.0,1.0,0,True
11,S11,0.057091760704133555,1.0,1.0,0,True
11,S13,0.017754854702332092,1.0,1.0,0,True
11,S14,0.012479468803369132,1.0,1.0,0,True
11,S15,0.005396245914137672,1.0,1.0,0,True
11,S16,0.015365666550724476,1.0,1.0,0,True
11,S17,0.011519017044998026,1.0,1.0,0,True
11,S2,1.1286442760875126,0.632183908045977,0.4482758620689656,0,True
11,S3,0.4325845940849233,0.8409090909090909,0.7741935483870969,0,True
11,S4,0.02232699497100136,0.9886363636363636,0.9846153846153847,0,True
11,S5,0.08073347358921501,0.967032967032967,0.9538461538461539,0,True
11,S6,0.053333092201442736,0.9666666666666667,0.9538461538461539,0,True
11,S7,0.004719796267254952,1.0,1.0,0,True
11,S8,0.7615436421767066,0.7252747252747253,0.5098039215686274,0,True
11,S9,0.018152798245655546,1.0,1.0,0,True
12,S10,0.0052102037529608855,1.0,1.0,0,True
12,S11,0.0557836661822869,1.0,1.0,0,True
12,S13,0.01723448182025181,1.0,1.0,0,True
12,S14,0.012604041802906266,1.0,1.0,0,True
12,S15,0.005352799411294518,1.0,1.0,0,True
12,S16,0.015063913575073903,1.0,1.0,0,True
